aluguel,condominio,iptu,descricao,endereco,bairro,area,qtd_quartos,qtd_vagas,qtd_banheiros
800,0,374,"(AP895)APARTAMENTO DE 80M² COM 02 QUARTOS, SALA DE ESTAR , WC SOCIAL, COZINHA E ÁREA DE SERVIÇO. 01 VAGA. PROX. AO COLÉGIO UVA. Nossa equipe está a sua disposição! Quer alugar um i..."," Rua 422, Conjunto Ceara I
",Papicu,80,2,1,1
750,310,850,Apartamento com localização pivilegiada no Bairro Itaperi. Imóvel dispõe de: - 02 quartos; - WC Social; - Sala de estar; - Cozinha; - Área de serviço; - 01 vaga de garagem. - Cond...," Rua 6, Passaré
",Aldeota,44,2,1,1
500,350,850,"Apartamento com 45m²| Sala, Cozinha, 02 quartos, wc social, lavanderia. Playground, Salão de festa, Quadra, Deck, Churrasqueira, 01 vaga| R$ 500+ 315 de condomínio."," Rua Florêncio Fontenele, Jangurussu
",Cambeba,45,2,1,1
650,350,200,FS Corretor de Imóveis Alugar: (FI) ::: BAIXOU O PREÇO ::: => Apartamento no Bairro Jangurussu - 43 m² => Edifício Edberto Euclides Araújo. => Taxa do Condomínio Incluso Agua. C...," Rua Florêncio Fontenele, Jangurussu
",Benfica,44,2,1,1
850,0,850,"Apartamento dispõe de 65m², sala, cozinha americana, 2 quartos, banheiro social, área de serviço e 1 vaga de garagem rotativa. Localizado entre a Avenida da Independência e Avenida..."," Rua Misericórdia, Jardim Guanabara
",Cambeba,65,2,1,1
1000,389,319,"Agora você pode morar neste apartamento com 3 quartos, a poucas quadras da Avenida João Pessoa. - sala - 1 suíte - banheiro social - cozinha - área de serviço Condomínio: - porta..."," Rua Barão de Canindé, Montese
",Lagoa Seca,80,3,1,2
3900,729,850,"Apartamento em condomínio com áreas sociais e de lazer modernas, ideal para quem busca local prático e compacto, em uma localização bastante valorizada de Fortaleza. Fica na rua Si..."," Meireles, Fortaleza
",Guararapes,55,2,1,2
1000,320,850,O apartamento no bairro Damas possui 48 metros quadrados com 2 quartos e 1 banheiro," Rua Matos Vasconcelos, Damas
",Messejana,48,2,1,1
900,90,90,"APTO 2 QUARTOS NO LUCIANO CAVALCANTE Apto compacto no primeiro andar, com 2 quartos, wc social, cozinha e área de serviço. Localizado a poucos metros da Av. W. Soares, com escola..."," Engenheiro Luciano Cavalcante, Fortaleza
",Montese,55,2,1,1
420,200,850,"Bairro: Centro Av. Duque de Caxias, 823, Ap. 208 Ponto de Referência: Entre as Avenidas General Sampaio e Senador Pompeu Descrição: SALA, COZINHA, BANHEIRO, 01 QUARTO, ÁREA DE S..."," Avenida Duque de Caxias, Centro
",Jardim Iracema,40,1,,1
650,1,77,"Com 39m² de área privativa, 2 quartos, sala de estar e jantar, área de serviço, cozinha e 1 vaga de garagem. Próximo à Av. Frei Cirilo. REF: 02502 Não perca essa oportunidade! Ent..."," Messejana, Fortaleza
",Cambeba,39,2,1,1
1100,700,77,Agora você pode morar neste belo apartamento a poucas quadras do Cometa Supermercados. - sala - cozinha - 03 quartos ( sendo 02 suítes) - banheiro - área de serviço - varanda Nã...," Rua João Leonel, Parque Iracema
",Antônio Bezerra,65,3,2,2
550,0,850,Para agendar visita entre em contato:|," Rua 12, Messejana
",Sapiranga,50,2,1,1
1200,850,783,"EXCELENTE APARTAMENTO DISPONÍVEL PARA VENDA OU LOCAÇÃO NO DIONÍSIO TORRES! (REF.: 9071 ) Apto de 130 m² com 3 quartos (sendo 2 suítes), sala ampla, totalmente nascente, cozinha, á..."," Rua Jucá, Dionísio Torres
",Barra do Ceará,140,3,2,3
1150,588,850,"O apartamento ao la do Supermercado Cometa , 03 quartos sendo 1 suite e 3 banheirosEstá em um condomínio protegido por grades. Contato Whats. nove nove, sessenta, quatro dois, oit..."," Rua Raimundo Oliveira Filho, Papicu
",Lagoa Seca,80,3,1,3
2100,850,76,"O apartamento está localizado no bairro Aldeota tem 70 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros Possui espaço para festas, área verde de jardim.Elevador para mais..."," Rua Torres Câmara, Aldeota
",Barra do Ceará,70,2,1,2
700,280,850,"Apartamento de 45 m² com 2 dormitório, sala, banheiro, cozinha e área de serviço. Possui garagem para um carro. Localização: bairro residencial, silencioso à noite, próximo à escol..."," Quintino Cunha, Fortaleza
",Cambeba,45,2,1,1
650,150,179,"Apartamento nascente no Benfica, com 50m², sala de estar/ Jantar, 01 suite e cozinha."," Rua Dom Jerônimo, Benfica
",Meireles,50,1,,1
1100,329,850,"Apartamento dispõe de 56,96m², sala ampla, cozinha americana projetada, 2 quartos sendo 1 suíte reversível, área de serviço e 1 vaga de garagem. Localizado ao lado da Styllu academ..."," Messejana, Fortaleza
",Dionísio Torres,57,2,1,1
1600,0,850,AG BEZERRA IMÓVEIS www.agbezerra.com.br WhatsApp: ( 8 8 ) 9 9 3 7 6 8586 (Corretor Tibério Bezerra) WhatsApp: ( 8 8 ) 2 1 3 1 8114 (Corretora Dimona Azevedo) Excelente Apartame...," Rua Maria Diva de Carvalho, Lagoa Seca
",Parangaba,50,2,1,1
1100,1000,850,"APARTAMENTO 75M² SALA EM L COM VARANDA, 03 QUARTOS (01 SUITE E OUTRA REVERSÍVEL/ W.C SOCIAL), COZINHA (TIPO AMERICANA), ÁREA DE SERVIÇO, PISO CERÂMICA, 1 VAGA, PORTARIA, 02 ELEVADO..."," Rua Alberto Feitosa Lima, Guararapes
",Cambeba,75,3,1,3
650,0,850,"Sala, Cozinha, 02 quartos, Wc Social, Lavanderia."," Rua Pedro Lopes, Messejana
",Maraponga,50,2,1,1
1000,350,439,AP1687 -Imobiliária Luiz Rêgo aluga apartamento sem taxa de condomínio no Montese com : Sala / 2 quartos (1 com armário) / banheiro social / cozinha americana / área de serviço /...," Rua Desembargador Praxedes, Montese
",Cambeba,42,2,1,1
850,0,231,"Dispõe de 90m², sala ampla, varanda, cozinha, 2 quartos sendo 1 suíte, banheiro social e área de serviço. Localizada próximo a Farmácia Jardim Iracema, Igreja De Cristo No Brasil,..."," Rua General Tomé Cordeiro, Jardim Iracema
",Paupina,90,2,,2
1400,850,850,"Apartamento no bairro de Fátima, uma das regiões mais valorizadas da cidade. Fica na rua Conselheiro Tristão, a poucos metros das avenidas Domingos Olímpio e Aguanambi, bem próximo..."," Fátima, Fortaleza
",Cambeba,115,3,2,3
1000,298,850,"Apartamento bem administrado com boa localização, próximo ao North Shopping, apartamento todo reformado com sala, cozinha, dois quartos sendo um suíte e wc social, com uma vaga de..."," Rua Rui Monte, Antônio Bezerra
",Tabapuã,54,2,,1
800,200,850,"APARTAMENTO PARA ALUGAR NA SAPIRANGA - CONDOMÍNIO VILA ALENCAR. R. Olegário Memória, 1362 - Lagoa Sapiranga (Coité), Fortaleza - CE. Imóvel espaçoso e muito ventilado. Apartamen..."," Rua Coronel Olegário Memória, Sapiranga
",Praia de Iracema,45,2,1,1
800,0,850,- Sala - Varanda - 2 Quartos - 1 Banheiro Social s/ Box - Cozinha - Área de Serviço - Sem Garagem REFERÊNCIAS: PRÓXIMO AO ESTÁDIO DO FERROVIÁRIO. OBS: As fotos utilizadas em noss...," Rua Aquariús, Barra do Ceará
",Benfica,60,2,,1
2300,620,850,AG BEZERRA IMÓVEIS www.agbezerra.com.br WhatsApp: ( 8 8 ) 9 9 3 7 6 8586 (Corretor Tibério Bezerra) WhatsApp: ( 8 8 ) 2 1 3 1 8114 (Corretora Dimona Azevedo) Localizado No Bair...," Rua Irmã Florentina, Lagoa Seca
",Cambeba,100,3,2,4
609,0,70,"(A-800) Excelente apartamento residencial para locação, de 50m², localizado na Rua Reriutaba, 1000 Barra do Ceará, Fortaleza-CE, próximo ao Hospital Gonzaga Mota e UPA; O imóvel p..."," Rua Reriutaba, Barra do Ceará
",Joaquim Tavora,50,2,1,1
650,1,95,"Apartamento na Cidade dos Funcionários! Com 35m², 2 quartos, sala, cozinha, wc social, 1 vaga de garagem. Não perca essa oportunidade! Entre em contato, consulte condições e agen..."," Patriolino Ribeiro, Fortaleza
",Centro,35,2,1,1
280,0,850,"Apartamento alto padrão, 2 quartos, sala e cozinha, 100% mobiliado com móveis projetados, TV, utensílios domésticos, localização privilegiada no melhor da Beira Mar em Fortaleza...."," Avenida da Abolição, Meireles
",Engenheiro Luciano Cavalcante,60,2,1,2
2009,350,850,JÁ ESTAMOS RESERVANDO ENTREGA AGORA EM JUNHO garanta sua unidade Aptos novos 1º locação a partir de 2.009 no 1º e 2º andares já incluso condomínio e iptu e Agua 9 9721=1385 whats...," Rua José Vilar, Dionísio Torres
",José Bonifácio,65,2,1,2
1600,335,99,"""Uma localização privilegiada, juntamente com segurança e bastante conforto"", assim definimos o lugar ideal para viver com sua família uma vida tranquila e cheia de momentos inesqu..."," Rua Afrânio Peixoto, Parangaba
",Prefeito José Walter,61,2,1,2
1080,0,850,"Aluguel apartamento de 45m², sala, cozinha com área de serviço, 2 quartos, banheiro social, área de serviço e 1 vaga de garagem. Próximo a supermercados, escolas, há duas quadras..."," Montese, Fortaleza
",Coacu,45,2,1,1
700,0,850,"Aluga-se excelentes apartamentos novos! Primeira locação! Possui 2 quartos, sala, cozinha e banheiro. Algumas unidades possuem varanda. O prédio possui espaço para moto. Garantia..."," Rua 1, Maraponga
",Cambeba,50,2,,1
900,90,40,"Apartamento na Cidade dos Funcionários para locação! Apartamento térreo com 53m², 2 quartos, sala, cozinha, área de serviço, 1 wc social e 1 vaga de garagem. Entre em contato, e a..."," Cidade dos Funcionários, Fortaleza
",Meireles,53,2,1,1
950,260,850,"IMOBILIÁRIA FERNANDO FREITAS CRECI 0967-J Apto NOVO 52m², 2 Quartos (Sendo 1 suíte), Sala, Cozinha, WC Social, Varanda, 01 Vaga de garagem. Condomínio com Society, Playground, Sal..."," Rua Central do Loteamento Parque Messejana, Paupina
",Coacu,52,2,,1
750,358,850,"ARRAIS IMOBILIÁRIA vende (RA): Condomínio Residencial Vera Cruz R. Anário Braga, 100 - Antônio Bezerra ::: Aprovamos seu financiamento ::: - Cote o melhor banco: CAIXA"," Antônio Bezerra, Fortaleza
",Coacu,83,3,1,2
700,240,850,"Localizado próximo da Av. Mister Hull, Assaí Atacadista, Banco do Brasil, com fácil acesso ao Terminal Rodoviário Antônio Bezerra, Cartório Jaime Araripe, Hospital Frotinha Antônio..."," Rua Rio Negro, Tabapuã
",Aldeota,49,2,,1
2700,0,850,"Apartamento em localização privilegiada ,a 2 quadras do aterro da Praia de Iracema, 1 quarto,sala,banheiro,varanda e cozinha ,todo equipado com móveis e acessórios.Andar alto,nasce..."," Avenida Monsenhor Tabosa, Praia de Iracema
",Montese,43,1,1,1
2700,380,900,"O apartamento no condomínio Aquarela já disponibiliza cortina de vidro na sua varanda, e cortinas em todos os 3 quartos. Na cozinha também já temos um fogão prontinho esperando par..."," Avenida da Universidade, Benfica
",Cambeba,68,3,2,2
490,360,225,"Apartamento com 50m² de área privativa, 2 quartos, sala de estar e jantar, cozinha, área de serviço e 1 vaga de garagem. Com excelente localização, próximo ao Zoológico. REF: 043..."," Passaré, Fortaleza
",Aldeota,50,2,1,1
1900,0,850,"Ótima localização, 03 quartos (Sendo 02 suítes com armários e 01 dormitório), varanda na suíte e na sala, cozinha com armários fixos, wc social, área de serviço, área de lazer com..."," Avenida Rui Barbosa, Joaquim Tavora
",Cambeba,73,3,2,5
1109,0,850,Visitas agendar 9 9721=1385 whats Claudio Aguiar corretor de imoveis creci 9301 Apto 02 Quartos 01 vaga na senador alencar 1649 Centro Port 24 hs Locação através de imobiliária...," Rua Senador Alencar, Centro
",Meireles,50,2,1,1
900,0,850,"Excelente apartamento! Com 55,00m² de área construída - 02 Quartos - Sala de Estar e Jantar - Cozinha (Americana) - Área de Serviço - 01 Vaga de Garagem (Verificar á disponibilidad..."," Rua NS 08, Engenheiro Luciano Cavalcante
",Itaoca,55,2,,1
900,800,850,O apartamento está localizado no bairro José Bonifácio possui 90 metros quadrados com 3 quartos sendo 1 suite e 3 banheiros. Encontra-se em um condomínio protegido por muros.," Rua Conselheiro Tristão, José Bonifácio
",Papicu,90,3,1,3
550,0,850,"O apartamento está localizado no bairro Prefeito José Walter e possui 62 metros quadrados. Apartamento novo, com ótimo acabamento. Sala, 02 quartos com portas , Cozinha America..."," Rua S, Prefeito José Walter
",Cidade 2000,62,2,1,1
709,208,850,"(J-510) Excelente apartamento em um dos melhores condomínios do Eusébio de aproximadamente 42m², localizado na Rua Alameda Verde, 280, Coaçu, Eusébio-CE; Imóvel com sala, cozinha,..."," Rua Alameda Verde, Coacu
",Varjota,41,2,1,1
1200,150,75,"Apartamento no Cambeba para locação. Apartamento de 40m² fica no 2° andar em um condomínio fechado, são 2 apartamentos por andar. Com 2 quartos, 1 banheiro, sala super arejada, coz..."," Cambeba, Fortaleza
",Rodolfo Teófilo,40,2,1,1
4000,577,128,"Apartamento para Aluguel, 90m² por R$ 4.000. Meireles - Fortaleza/CE Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Alfa Gestão! Basta..."," Rua Tibúrcio Cavalcanti, Meireles
",Jangurussu,90,2,1,1
950,218,850,"Apartamento para Locação, Condomínio Eco Way no bairro Coaçu, localizado na cidade de Eusébio / CE. Com 2 dormitórios, possui 1 banheiro, 1 vaga de garagem, 1 sala, localizado..."," Alameda Verde, Coacu
",Messejana,44,2,1,1
900,0,850,"Apartamento para Venda, ECO WAY no bairro Coaçu, localizado na cidade de Eusébio / CE. ÁREA PRIVATIVA - 48m², 2 QUARTOS, SALA DE ESTAR E JANTAR, COZINHA AMERICANA, WC SOCIAL, Á..."," Alameda Verde, Coacu
",Messejana,48,2,1,1
1200,190,850,"Adriano Freire Imóveis aluga apartamento no Condomínio Edifício Lima Veloso. Apartamento mobiliado com 1 quarto, sala ampla, cozinha e banheiro social. Obs: Contém interfone e 1..."," Rua João Cordeiro, Aldeota
",Jóquei Clube,45,1,,1
700,120,850,"Apartamento dispõe de 70m², sala, varanda, cozinha, 2 quartos, banheiro social, dependência completa e 1 vaga de garagem. Localizado com fácil acesso a Avenida José Bastos, próximo..."," Rua Álvaro Fernandes, Montese
",Coacu,70,2,1,1
1200,245,1,"Apartamento com 2 quartos na Messejana O Parque da Vinci é um condomínio fechado com apartamentos de 2 quartos em Messejana, com vaga de garagem, portaria 24 horas e completa área..."," Messejana, Fortaleza
",Álvaro Weyne,42,2,1,1
1600,350,850,"Excelente localização, com 03 quartos (Sendo 01 suíte,02 com armários), sala, wc social, cozinha americana com armários, área de serviço, 01 vaga. condomínio com guarita elevada, r..."," Rua Fiuza de Pontes, Aldeota
",Praia de Iracema,60,3,,3
700,0,850,ARRAIS IMOBILIÁRIA ALUGA: (AO) ::: Aprovamos seu financiamento ::: - Cote o melhor banco: CAIXA," Montese, Fortaleza
",Cambeba,55,3,,2
250,0,850,"Apartamento alto padrão, 2 quartos, sala e cozinha, 100% mobiliado com móveis projetados, TV, utensílios domésticos, localização privilegiada no melhor da Beira Mar em Fortaleza...."," Avenida da Abolição, Meireles
",Cocó,60,2,1,2
1500,375,850,"Dispõe de 95m², sala ampla, cozinha, área de serviço, 3 quartos, 2 banheiros sociais e 1 vaga de garagem. Localizado próximo à Lagoa da Parangaba, Shopping Parangaba, Faculdade UEC..."," Rua Mundica Paula, Itaoca
",Coacu,95,3,1,2
2000,900,850,"O apartamento no bairro Papicu possui 132 metros quadrados com 3 quartos sendo 3 suites e 4 banheiros Possui área de fitness, espaço jardinado, salão para festas e eventos. Vai lhe..."," Rua Ivanuel Bacchiegga, Papicu
",Joaquim Tavora,132,3,1,4
1200,352,78,"Apartamento para Aluguel, 60m² por R$ 1.200. Cidade 2000 - Fortaleza/CE Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Marcelo Veras! B..."," Rua Zuca Accioly, Cidade 2000
",Caucaia,60,2,,1
900,355,385,O apartamento está localizado no bairro Varjota possui 80 metros quadrados com 3 quartos e 2 banheiros Possui playground. Vai lhe possibilitar praticar diversos esportes na quadra...," Rua Oito de Setembro, Varjota
",Tamatanduba,80,3,1,2
800,120,850,"Excelente apartamento localizado a apenas 3 quarteirões da Av. José Bastos, próximo aos Hospitais Walter Cantídio e Haroldo Juaçaba, à Maternidade Escola Assis Chateaubriand, Hemoc..."," Rua Coronel Nunes de Melo, Rodolfo Teófilo
",Jardim Guanabara,70,2,,2
650,284,850,"Apartamento com 60 m² dispondo de: - 02 Quartos, 01 suíte; - Sala; - 02 Banheiros; - Cozinha ; - Área de serviço; - Garagem (R$ 100,00). Próximo a estabelecimentos comerciais e es..."," Rua Portugal, Jangurussu
",Edson Queiroz,65,2,,2
900,371,850,"Apartamento com aproximadamente 64,43m², possui sala, cozinha com armários, 3 quartos sendo 01 reversível, 01 banheiro e área de serviço. No prédio dispõe de quadra esportiva, deck..."," Rua do Murará, Messejana
",Monte Castelo,64,3,,1
675,0,850,"Apartamento com 1 Quarto e 1 banheiro para alugar com aproximadamente 28m², a partir de R$ 675,00. Localização: Rua Alberto Torres, nº 467 (rua da emergência do hospital do co..."," Rua Alberto Torres, Messejana
",Aldeota,34,1,1,1
600,80,68,"Dispõe de 47m² , sala ampla, 2 quartos, cozinha americana com bancada, área de serviço e 1 vaga para moto. Localizado quase esquina com a Rua Gomes Brasil, próximo ao SESI Parangab..."," Rua Monte Claro, Jóquei Clube
",Porto das Dunas,47,2,1,1
1000,218,850,Agora você pode morar neste belo apartamento próximo ao Atacadão - Eusébio - sala - cozinha - 2 quartos - banheiro - área de serviço - quintal - garagem Não perca a oportunidade...," Alameda Verde, Coacu
",Padre Andrade,43,2,1,1
600,0,850,O apartamento no bairro Cristo Redentor tem 40 metros quadrados com 2 quartos e 1 banheiro. Caracteristicas do Imovel: - Sala; - Cozinha; - Banheiro Social - 02 Quartos + ou - 40M...," Rua Vítor Meireles, Álvaro Weyne
",Aldeota,40,2,,1
150,0,850,"Recepção, estar, salão de festas, salão de ginástica, administração, piscina, deck e churrasqueira. Apartamentos compactos com alto padrão de qualidade. Vista para o mar Nascente..."," Rua Dragão do Mar, Praia de Iracema
",Aquiraz,46,1,1,1
